event_id,source,target,action,src_type,tgt_type,src_privilege,tgt_privilege,src_out_degree,tgt_in_degree,src_pagerank,tgt_pagerank,timestamp,is_anomaly
10388,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T01:57:14.698944,0
10389,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T01:57:19.698944,0
10390,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T01:57:21.698944,0
10391,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T02:24:09.698944,0
10392,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T02:24:11.698944,0
10393,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T02:24:14.698944,0
10394,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T02:24:19.698944,0
10395,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T02:24:21.698944,0
10396,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T02:32:09.698944,0
10397,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T02:32:11.698944,0
10398,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T02:32:14.698944,0
10399,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T02:32:19.698944,0
10400,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T02:32:21.698944,0
10401,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T02:55:09.698944,0
10402,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T02:55:11.698944,0
10403,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T02:55:14.698944,0
10404,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T02:55:19.698944,0
10405,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T02:55:21.698944,0
10406,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T03:04:09.698944,0
10407,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T03:04:11.698944,0
10408,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T03:04:14.698944,0
10409,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T03:04:19.698944,0
10410,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T03:04:21.698944,0
10411,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T03:10:09.698944,0
10412,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T03:10:11.698944,0
10413,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T03:10:14.698944,0
10414,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T03:10:19.698944,0
10415,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T03:10:21.698944,0
10416,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T03:37:09.698944,0
10417,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T03:37:11.698944,0
10418,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T03:37:14.698944,0
10419,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T03:37:19.698944,0
10420,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T03:37:21.698944,0
10421,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T03:55:09.698944,0
10422,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T03:55:11.698944,0
10423,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T03:55:14.698944,0
10424,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T03:55:19.698944,0
10425,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T03:55:21.698944,0
10426,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T04:05:09.698944,0
10427,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T04:05:11.698944,0
10428,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T04:05:14.698944,0
10429,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T04:05:19.698944,0
10430,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T04:05:21.698944,0
10431,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T04:32:09.698944,0
10432,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T04:32:11.698944,0
10433,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T04:32:14.698944,0
10434,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T04:32:19.698944,0
10435,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T04:32:21.698944,0
10436,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T05:01:09.698944,0
10437,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T05:01:11.698944,0
10438,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T05:01:14.698944,0
10439,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T05:01:19.698944,0
10440,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T05:01:21.698944,0
10441,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T05:07:09.698944,0
10442,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T05:07:11.698944,0
10443,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T05:07:14.698944,0
10444,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T05:07:19.698944,0
10445,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T05:07:21.698944,0
10446,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T05:27:09.698944,0
10447,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T05:27:11.698944,0
10448,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T05:27:14.698944,0
10449,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T05:27:19.698944,0
10450,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T05:27:21.698944,0
10451,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-07-17T05:48:09.698944,1
10452,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T05:48:11.698944,1
10453,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T05:48:14.698944,1
10454,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T05:48:19.698944,1
10455,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T05:48:21.698944,1
10456,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T06:18:09.698944,0
10457,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T06:18:11.698944,0
10458,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T06:18:14.698944,0
10459,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T06:18:19.698944,0
10460,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T06:18:21.698944,0
10461,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T06:36:09.698944,0
10462,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T06:36:11.698944,0
10463,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T06:36:14.698944,0
10464,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T06:36:19.698944,0
10465,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T06:36:21.698944,0
10466,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T06:43:09.698944,0
10467,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T06:43:11.698944,0
10468,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T06:43:14.698944,0
10469,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T06:43:19.698944,0
10470,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T06:43:21.698944,0
10471,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T06:50:09.698944,0
10472,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T06:50:11.698944,0
10473,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T06:50:14.698944,0
10474,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T06:50:19.698944,0
10475,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T06:50:21.698944,0
10476,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T07:01:09.698944,0
10477,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:01:11.698944,0
10478,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:01:14.698944,0
10479,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T07:01:19.698944,0
10480,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T07:01:21.698944,0
10481,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T07:08:09.698944,0
10482,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:08:11.698944,0
10483,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:08:14.698944,0
10484,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T07:08:19.698944,0
10485,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T07:08:21.698944,0
10486,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T07:27:09.698944,0
10487,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:27:11.698944,0
10488,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:27:14.698944,0
10489,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T07:27:19.698944,0
10490,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T07:27:21.698944,0
10491,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T07:42:09.698944,0
10492,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:42:11.698944,0
10493,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:42:14.698944,0
10494,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T07:42:19.698944,0
10495,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T07:42:21.698944,0
10496,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-07-17T07:50:09.698944,1
10497,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:50:11.698944,1
10498,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:50:14.698944,1
10499,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T07:50:19.698944,1
10500,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T07:50:21.698944,1
10501,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T07:57:09.698944,0
10502,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:57:11.698944,0
10503,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T07:57:14.698944,0
10504,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T07:57:19.698944,0
10505,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T07:57:21.698944,0
10506,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T08:11:09.698944,0
10507,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T08:11:11.698944,0
10508,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T08:11:14.698944,0
10509,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T08:11:19.698944,0
10510,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T08:11:21.698944,0
10511,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-07-17T08:22:09.698944,1
10512,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T08:22:11.698944,1
10513,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T08:22:14.698944,1
10514,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T08:22:19.698944,1
10515,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T08:22:21.698944,1
10516,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T08:52:09.698944,0
10517,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T08:52:11.698944,0
10518,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T08:52:14.698944,0
10519,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T08:52:19.698944,0
10520,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T08:52:21.698944,0
10521,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T09:15:09.698944,0
10522,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:15:11.698944,0
10523,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:15:14.698944,0
10524,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T09:15:19.698944,0
10525,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T09:15:21.698944,0
10526,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-07-17T09:28:09.698944,1
10527,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:28:11.698944,1
10528,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:28:14.698944,1
10529,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T09:28:19.698944,1
10530,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T09:28:21.698944,1
10531,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T09:38:09.698944,0
10532,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:38:11.698944,0
10533,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:38:14.698944,0
10534,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T09:38:19.698944,0
10535,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T09:38:21.698944,0
10536,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T09:44:09.698944,0
10537,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:44:11.698944,0
10538,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:44:14.698944,0
10539,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T09:44:19.698944,0
10540,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T09:44:21.698944,0
10541,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T09:54:09.698944,0
10542,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:54:11.698944,0
10543,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T09:54:14.698944,0
10544,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T09:54:19.698944,0
10545,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T09:54:21.698944,0
10546,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T10:06:09.698944,0
10547,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T10:06:11.698944,0
10548,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T10:06:14.698944,0
10549,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T10:06:19.698944,0
10550,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T10:06:21.698944,0
10551,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-07-17T10:30:09.698944,1
10552,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T10:30:11.698944,1
10553,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T10:30:14.698944,1
10554,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T10:30:19.698944,1
10555,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T10:30:21.698944,1
10556,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T10:56:09.698944,0
10557,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T10:56:11.698944,0
10558,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T10:56:14.698944,0
10559,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T10:56:19.698944,0
10560,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T10:56:21.698944,0
10561,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T11:11:09.698944,0
10562,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T11:11:11.698944,0
10563,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T11:11:14.698944,0
10564,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T11:11:19.698944,0
10565,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T11:11:21.698944,0
10566,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T11:29:09.698944,0
10567,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T11:29:11.698944,0
10568,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T11:29:14.698944,0
10569,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T11:29:19.698944,0
10570,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T11:29:21.698944,0
10571,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T11:46:09.698944,0
10572,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T11:46:11.698944,0
10573,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T11:46:14.698944,0
10574,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T11:46:19.698944,0
10575,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T11:46:21.698944,0
